runID,imgID,stimLabel,imFile,corr,side,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run3.thisRepN,trials_run3.thisTrialN,trials_run3.thisN,trials_run3.thisIndex,trials_run4.thisRepN,trials_run4.thisTrialN,trials_run4.thisN,trials_run4.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,text_7.started,text_7.stopped,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,image_4.started,image_4.stopped,fixpR2,fix_respP2_1.keys,prac_fix_resp.rt,fixR2,text_4.started,text_4.stopped,fix_resp2_1.keys,fix_resp2_1.started,fix_resp2_1.stopped,fix_resp2_1.rt,fix_resp_2.rt,image_5.started,image_5.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
2,5,largeScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,3,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,297.6859822270926,None,297.6859822270926,None,f,0,0.07550208596512675,297.6859822270926,None,None,297.6859822270926,None,,,,,,,0,296.13593288115226,None,None,296.13593288115226,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,5,largeScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,4,0,16,2,,,,,,,,,,,,,,,,,,,,,,,,299.4026736021042,None,299.4026736021042,None,f,0,0.31402616016566753,299.4026736021042,None,None,299.4026736021042,None,,,,,,,0,297.785948646022,None,None,297.785948646022,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,1,largeHcongr,Stimuli/HofH2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,301.28604083601385,None,301.28604083601385,None,f,1,0.0034524640068411827,301.28604083601385,None,None,301.28604083601385,None,,,,,,,1,299.73601681319997,None,None,299.73601681319997,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,3,largeHincon,Stimuli/HofS2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,302.919369231211,None,302.919369231211,None,f,1,0.31192469596862793,302.919369231211,None,None,302.919369231211,None,,,,,,,0,301.31930950214155,None,None,301.31930950214155,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,7,largeSincon,Stimuli/SofH2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,304.7860981822014,None,304.7860981822014,None,f,0,0.2618086049333215,304.7860981822014,None,None,304.7860981822014,None,,,,,,,0,303.252667585155,None,None,303.252667585155,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,7,largeSincon,Stimuli/SofH2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,306.4027477791533,None,306.4027477791533,None,f,0,0.0020262280013412237,306.4027477791533,None,None,306.4027477791533,None,,,,,,,1,305.0693937980104,None,None,305.0693937980104,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,5,largeScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,308.0860302390065,None,308.0860302390065,None,f,0,0.4339637740049511,308.0860302390065,None,None,308.0860302390065,None,,,,,,,0,306.4360215961933,None,None,306.4360215961933,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,3,largeHincon,Stimuli/HofS2.jpg,f,left,,,,,,,,,,,,,,,,,,,,,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,309.88603552104905,None,309.88603552104905,None,f,1,0.3192536130081862,309.88603552104905,None,None,309.88603552104905,None,,,,,,,0,308.5527057892177,None,None,308.5527057892177,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
2,5,largeScongr,Stimuli/SofS2.jpg,j,left,,,,,,,,,,,,,,,,,,,,,5,3,23,2,,,,,,,,,,,,,,,,,,,,,,,,311.81945027806796,None,311.81945027806796,None,f,0,0.32022712216712534,311.81945027806796,None,None,311.81945027806796,None,,,,,,,0,310.2360397782177,None,None,310.2360397782177,None,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.169403036125,None,,,,,,,,
