runID,imgID,stimLabel,imFile,corr,side,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,text_7.started,text_7.stopped,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,image_4.started,image_4.stopped,fixpR2,participant,design,position,date,expName,psychopyVersion,frameRate,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,7,1,57,3,,,,,,,,,,,,,,,,,,,,,,,1,218.76238781097345,None,space,218.76238781097345,None,220.44576297106687,None,220.44576297106687,None,f,0,0.7134829299757257,220.44576297106687,None,None,220.44576297106687,None,1.0325220589293167,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,7,2,58,4,,,,,,,,,,,,,,,,,,,,,,,0,221.17924139997922,None,None,221.17924139997922,None,222.92909011396114,None,222.92909011396114,None,f,1,0.5190776269882917,222.92909011396114,None,None,222.92909011396114,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,7,3,59,3,,,,,,,,,,,,,,,,,,,,,,,0,223.47921486303676,None,None,223.47921486303676,None,224.87933023099322,None,224.87933023099322,None,f,0,0.09659931901842356,224.87933023099322,None,None,224.87933023099322,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,7,4,60,1,,,,,,,,,,,,,,,,,,,,,,,0,224.99579242500477,None,None,224.99579242500477,None,226.61291074496694,None,226.61291074496694,None,f,1,0.3685384460259229,226.61291074496694,None,None,226.61291074496694,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,7,5,61,6,,,,,,,,,,,,,,,,,,,,,,,0,227.01230848801788,None,None,227.01230848801788,None,228.39587603905238,None,228.39587603905238,None,j,1,0.29008026397787035,228.39587603905238,None,None,228.39587603905238,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,7,6,62,3,,,,,,,,,,,,,,,,,,,,,,,0,228.71232370100915,None,None,228.71232370100915,None,230.36302452301607,None,230.36302452301607,None,f,0,0.44298668298870325,230.36302452301607,None,None,230.36302452301607,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,7,7,63,7,,,,,,,,,,,,,,,,,,,,,,,0,230.82911019097082,None,None,230.82911019097082,None,232.19570878404193,None,232.19570878404193,None,f,0,0.2804656120715663,232.19570878404193,None,None,232.19570878404193,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,8,0,64,5,,,,,,,,,,,,,,,,,,,,,,,0,232.4958308209898,None,None,232.4958308209898,None,233.84580237197224,None,233.84580237197224,None,j,0,0.44610427401494235,233.84580237197224,None,None,233.84580237197224,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,8,1,65,7,,,,,,,,,,,,,,,,,,,,,,,0,234.31241433206014,None,None,234.31241433206014,None,235.89579982904252,None,235.89579982904252,None,j,1,0.02975221094675362,235.89579982904252,None,None,235.89579982904252,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,8,2,66,0,,,,,,,,,,,,,,,,,,,,,,,0,235.9460375800263,None,None,235.9460375800263,None,237.22920048807282,None,237.22920048807282,None,f,1,0.8889277840498835,237.22920048807282,None,None,237.22920048807282,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,8,3,67,2,,,,,,,,,,,,,,,,,,,,,,,0,238.14581962896045,None,None,238.14581962896045,None,239.74579176702537,None,239.74579176702537,None,j,1,0.13080243894364685,239.74579176702537,None,None,239.74579176702537,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,8,4,68,3,,,,,,,,,,,,,,,,,,,,,,,0,239.89599089196417,None,None,239.89599089196417,None,241.54584572697058,None,241.54584572697058,None,f,0,0.207399099948816,241.54584572697058,None,None,241.54584572697058,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,8,5,69,0,,,,,,,,,,,,,,,,,,,,,,,1,241.779215077986,None,space,241.779215077986,None,243.4957346370211,None,243.4957346370211,None,f,1,0.3390522060217336,243.4957346370211,None,None,243.4957346370211,None,1.315610122983344,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,8,6,70,1,,,,,,,,,,,,,,,,,,,,,,,0,243.86264751898125,None,None,243.86264751898125,None,245.59599949303083,None,245.59599949303083,None,j,0,0.4365915840025991,245.59599949303083,None,None,245.59599949303083,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,8,7,71,4,,,,,,,,,,,,,,,,,,,,,,,0,246.06262959400192,None,None,246.06262959400192,None,247.57958432100713,None,247.57958432100713,None,f,1,0.6458386959275231,247.57958432100713,None,None,247.57958432100713,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,9,0,72,5,,,,,,,,,,,,,,,,,,,,,,,0,248.24605480895843,None,None,248.24605480895843,None,249.67915182502475,None,249.67915182502475,None,f,1,0.1898562730057165,249.67915182502475,None,None,249.67915182502475,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,9,1,73,4,,,,,,,,,,,,,,,,,,,,,,,0,249.8960578390397,None,None,249.8960578390397,None,251.3124843609985,None,251.3124843609985,None,f,1,0.6931113540194929,251.3124843609985,None,None,251.3124843609985,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,9,2,74,2,,,,,,,,,,,,,,,,,,,,,,,0,252.0292509960709,None,None,252.0292509960709,None,253.76264213502873,None,253.76264213502873,None,f,0,0.3145897799404338,253.76264213502873,None,None,253.76264213502873,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,9,3,75,7,,,,,,,,,,,,,,,,,,,,,,,0,254.0967183880275,None,None,254.0967183880275,None,255.77932885405608,None,255.77932885405608,None,f,0,0.04558094602543861,255.77932885405608,None,None,255.77932885405608,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,9,4,76,0,,,,,,,,,,,,,,,,,,,,,,,0,255.8458680830663,None,None,255.8458680830663,None,257.496183205978,None,257.496183205978,None,j,0,0.443098988966085,257.496183205978,None,None,257.496183205978,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,9,5,77,6,,,,,,,,,,,,,,,,,,,,,,,1,257.96262156497687,None,space,257.96262156497687,None,259.39616707595997,None,259.39616707595997,None,j,1,0.4212515939725563,259.39616707595997,None,None,259.39616707595997,None,1.027793042943813,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,9,6,78,7,,,,,,,,,,,,,,,,,,,,,,,0,259.84580331505276,None,None,259.84580331505276,None,261.1128630010644,None,261.1128630010644,None,f,0,0.3453788220649585,261.1128630010644,None,None,261.1128630010644,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,9,7,79,2,,,,,,,,,,,,,,,,,,,,,,,0,261.47940714203287,None,None,261.47940714203287,None,263.11292263900395,None,263.11292263900395,None,f,0,0.3478653649799526,263.11292263900395,None,None,263.11292263900395,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,10,0,80,5,,,,,,,,,,,,,,,,,,,,,,,0,263.4792638430372,None,None,263.4792638430372,None,264.77924984903075,None,264.77924984903075,None,j,0,0.36600157897919416,264.77924984903075,None,None,264.77924984903075,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,10,1,81,4,,,,,,,,,,,,,,,,,,,,,,,1,265.1627029250376,None,space,265.1627029250376,None,266.779294330976,None,266.779294330976,None,f,1,0.5525944440159947,266.779294330976,None,None,266.779294330976,None,0.9545810400741175,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,10,2,82,7,,,,,,,,,,,,,,,,,,,,,,,0,267.3627368710004,None,None,267.3627368710004,None,268.6793127639685,None,268.6793127639685,None,j,1,0.42981291306205094,268.6793127639685,None,None,268.6793127639685,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,4,smallHincon,Stimuli/SofH2.jpg,f,right,,,,,10,3,83,5,,,,,,,,,,,,,,,,,,,,,,,0,269.1292991070077,None,None,269.1292991070077,None,270.8127428339794,None,270.8127428339794,None,j,0,0.3438295859377831,270.8127428339794,None,None,270.8127428339794,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,10,4,84,2,,,,,,,,,,,,,,,,,,,,,,,0,271.17937394604087,None,None,271.17937394604087,None,272.51286546105985,None,272.51286546105985,None,f,0,0.3115757260238752,272.51286546105985,None,None,272.51286546105985,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,10,5,85,0,,,,,,,,,,,,,,,,,,,,,,,0,272.84602226200514,None,None,272.84602226200514,None,274.3799411969958,None,274.3799411969958,None,f,1,0.5286045250250027,274.3799411969958,None,None,274.3799411969958,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,10,6,86,1,,,,,,,,,,,,,,,,,,,,,,,0,274.9293305850588,None,None,274.9293305850588,None,276.2129741120152,None,276.2129741120152,None,f,1,1.4883807969745249,276.2129741120152,None,None,276.2129741120152,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,8,smallSincon,Stimuli/HofS2.jpg,j,right,,,,,10,7,87,7,,,,,,,,,,,,,,,,,,,,,,,1,277.72945308696944,None,None,277.72945308696944,None,279.0627898040693,None,279.0627898040693,None,f,0,0.30666434904560447,279.0627898040693,None,None,279.0627898040693,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,11,0,88,1,,,,,,,,,,,,,,,,,,,,,,,0,279.3960533370264,None,None,279.3960533370264,None,281.0130516879726,None,281.0130516879726,None,j,0,0.29671313893049955,281.0130516879726,None,None,281.0130516879726,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,11,1,89,4,,,,,,,,,,,,,,,,,,,,,,,0,281.3294388940558,None,None,281.3294388940558,None,282.8463355610147,None,282.8463355610147,None,f,1,0.055647382978349924,282.8463355610147,None,None,282.8463355610147,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,2,smallHcongr,Stimuli/HofH2.jpg,f,right,,,,,11,2,90,4,,,,,,,,,,,,,,,,,,,,,,,0,282.92970160907134,None,None,282.92970160907134,None,284.62944506201893,None,284.62944506201893,None,f,1,0.4800629550591111,284.62944506201893,None,None,284.62944506201893,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,11,3,91,2,,,,,,,,,,,,,,,,,,,,,,,0,285.1294346860377,None,None,285.1294346860377,None,286.62945251807105,None,286.62945251807105,None,j,1,0.6025284819770604,286.62945251807105,None,None,286.62945251807105,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,11,4,92,6,,,,,,,,,,,,,,,,,,,,,,,0,287.26300923898816,None,None,287.26300923898816,None,288.7129979140591,None,288.7129979140591,None,j,1,1.2036461719544604,288.7129979140591,None,None,288.7129979140591,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,,,,,11,5,93,2,,,,,,,,,,,,,,,,,,,,,,,0,289.94617547502276,None,None,289.94617547502276,None,291.22965951403603,None,291.22965951403603,None,j,1,0.5839469709899276,291.22965951403603,None,None,291.22965951403603,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,6,smallScongr,Stimuli/SofS2.jpg,j,right,,,,,11,6,94,6,,,,,,,,,,,,,,,,,,,,,,,0,291.84643595002126,None,None,291.84643595002126,None,293.279600622016,None,293.279600622016,None,j,1,0.47234302305150777,293.279600622016,None,None,293.279600622016,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,11,7,95,3,,,,,,,,,,,,,,,,,,,,,,,0,293.7795889680274,None,None,293.7795889680274,None,295.3462628789712,None,295.3462628789712,None,j,1,3.2984885149635375,295.3462628789712,None,None,295.3462628789712,None,,,,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
,,,,,,,,,,,,,,,,,,,,303.79627937905025,None,f,0,1.4039012580178678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.6629156990675,None,,,1,2,2020_Nov_07_1843,global_local,2020.2.4,60.13964124961991,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
